image_path,mask_path
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/335.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/335.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/336.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/336.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/337.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/337.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/338.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/338.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/339.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/339.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/340.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/340.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/341.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/341.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/342.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/342.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/343.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/343.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/344.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/344.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/345.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/345.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/346.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/346.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/347.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/347.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/348.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/348.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/349.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/349.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/350.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/350.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/351.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/351.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/352.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/352.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/353.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/353.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/354.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/354.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/355.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/355.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/356.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/356.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/357.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/357.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/358.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/358.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/359.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/359.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/360.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/360.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/361.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/361.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/362.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/362.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/363.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/363.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/364.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/364.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/365.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/365.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/366.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/366.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/367.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/367.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/368.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/368.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/369.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/369.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/370.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/370.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/371.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/371.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/372.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/372.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/373.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/373.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/374.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/374.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/375.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/375.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/376.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/376.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/377.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/377.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/378.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/378.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/379.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/379.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/380.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/380.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/381.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/381.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/382.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/382.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/383.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/383.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/384.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/384.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/385.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/385.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/386.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/386.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/387.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/387.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/388.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/388.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/389.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/389.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/390.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/390.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/391.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/391.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/392.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/392.jpg
